timestamp ba_x ba_y ba_z bg_x bg_y bg_z
1715854817.238603 0.06990333 -0.04372110 -0.01160083 -0.00003384 0.00337288 -0.00008732
1715854817.305285 0.06990334 -0.04372110 -0.01160083 0.00041172 0.00366154 -0.00077970
1715854817.371967 0.06990335 -0.04372111 -0.01160084 -0.00016779 0.00364925 -0.00046653
1715854817.438648 0.06990335 -0.04372111 -0.01160084 -0.00014354 0.00308025 0.00001332
1715854817.505331 0.06990335 -0.04372111 -0.01160084 -0.00012338 0.00287501 -0.00021437
1715854817.572013 0.06990334 -0.04372111 -0.01160084 -0.00031702 0.00351911 -0.00033058
1715854817.638694 0.06990334 -0.04372111 -0.01160084 0.00010263 0.00317727 -0.00026553
1715854817.705377 0.06990334 -0.04372111 -0.01160084 -0.00003245 0.00294531 -0.00046847
1715854817.772059 0.06990335 -0.04372111 -0.01160084 0.00025984 0.00327513 -0.00015217
1715854817.838741 0.06990335 -0.04372111 -0.01160084 0.00038554 0.00327029 -0.00066812
1715854817.905423 0.06990330 -0.04372108 -0.01160082 -0.00038719 0.00341712 0.00041455
1715854817.972105 0.06990329 -0.04372108 -0.01160082 0.00016847 0.00319518 -0.00046691
1715854818.038787 0.06990333 -0.04372110 -0.01160083 0.00026244 0.00353618 -0.00070274
1715854818.105468 0.06990332 -0.04372110 -0.01160083 -0.00047916 0.00372426 -0.00063493
1715854818.172150 0.06990334 -0.04372111 -0.01160083 -0.00044188 0.00287246 -0.00012788
1715854818.238832 0.06990338 -0.04372113 -0.01160084 -0.00001468 0.00348030 -0.00090050
1715854818.305513 0.06990340 -0.04372115 -0.01160085 0.00007124 0.00309645 -0.00028001
1715854818.405536 0.06990340 -0.04372115 -0.01160085 -0.00001656 0.00295388 -0.00009675
1715854818.472219 0.06990340 -0.04372115 -0.01160085 -0.00060140 0.00283144 -0.00037938
1715854818.538902 0.06990340 -0.04372115 -0.01160085 0.00006906 0.00309887 -0.00045268
1715854818.605587 0.06990341 -0.04372115 -0.01160086 -0.00044415 0.00279033 0.00018403
1715854818.672271 0.06990337 -0.04372113 -0.01160085 0.00014668 0.00305178 -0.00028997
1715854818.738955 0.06990335 -0.04372112 -0.01160084 0.00039796 0.00327235 -0.00064459
1715854818.805639 0.06990335 -0.04372112 -0.01160084 -0.00065330 0.00325422 0.00016178
1715854818.872323 0.06990334 -0.04372112 -0.01160084 -0.00035034 0.00326418 -0.00044229
1715854818.939008 0.06990335 -0.04372112 -0.01160085 -0.00029093 0.00331798 -0.00052754
1715854819.039033 0.06990335 -0.04372112 -0.01160085 0.00005705 0.00360941 -0.00035239
1715854819.105716 0.06990334 -0.04372112 -0.01160084 0.00007000 0.00306240 -0.00098795
1715854819.172401 0.06990334 -0.04372113 -0.01160084 -0.00045777 0.00309161 -0.00041308
1715854819.239085 0.06990335 -0.04372113 -0.01160085 -0.00047034 0.00313320 -0.00035335
1715854819.305768 0.06990334 -0.04372114 -0.01160085 0.00022556 0.00308166 0.00043047
1715854819.372452 0.06990338 -0.04372113 -0.01160085 -0.00097929 0.00321778 -0.00036580
1715854819.439135 0.06990341 -0.04372113 -0.01160086 -0.00034774 0.00324460 -0.00053256
1715854819.505817 0.06990340 -0.04372113 -0.01160086 0.00001908 0.00352843 -0.00065167
1715854819.572500 0.06990341 -0.04372113 -0.01160086 -0.00029541 0.00322479 -0.00004629
1715854819.639181 0.06990342 -0.04372113 -0.01160086 0.00013956 0.00328944 -0.00041746
1715854819.705863 0.06990342 -0.04372113 -0.01160086 -0.00052071 0.00334634 -0.00040845
1715854819.772545 0.06990341 -0.04372114 -0.01160086 0.00017586 0.00270213 -0.00036548
1715854819.839227 0.06990341 -0.04372114 -0.01160086 0.00001571 0.00295969 -0.00030144
1715854819.905908 0.06990341 -0.04372114 -0.01160086 -0.00035288 0.00357962 -0.00044572
1715854819.972589 0.06990343 -0.04372115 -0.01160087 -0.00023174 0.00290193 -0.00020525
1715854820.039271 0.06990343 -0.04372115 -0.01160087 -0.00022351 0.00311660 -0.00029929
1715854820.105953 0.06990340 -0.04372113 -0.01160086 0.00055267 0.00321677 -0.00056213
1715854820.172634 0.06990341 -0.04372114 -0.01160087 0.00056256 0.00275035 -0.00013279
1715854820.272656 0.06990341 -0.04372114 -0.01160087 -0.00048910 0.00295493 -0.00049706
1715854820.339337 0.06990341 -0.04372114 -0.01160086 -0.00003813 0.00312392 -0.00019926
1715854820.406018 0.06990343 -0.04372115 -0.01160087 -0.00065959 0.00298184 -0.00035200
1715854820.472701 0.06990337 -0.04372112 -0.01160086 0.00012604 0.00345885 -0.00090754
1715854820.539386 0.06990337 -0.04372112 -0.01160086 -0.00006765 0.00340586 -0.00024786
1715854820.639413 0.06990337 -0.04372112 -0.01160086 -0.00071589 0.00294909 -0.00019843
1715854820.706098 0.06990342 -0.04372115 -0.01160087 0.00033232 0.00322898 -0.00095734
1715854820.772782 0.06990342 -0.04372115 -0.01160087 -0.00022900 0.00318962 -0.00022065
1715854820.839467 0.06990342 -0.04372117 -0.01160087 0.00055588 0.00307464 0.00034031
1715854820.906151 0.06990337 -0.04372119 -0.01160086 -0.00023304 0.00305951 -0.00019079
1715854820.972836 0.06990346 -0.04372120 -0.01160088 0.00016696 0.00352183 -0.00057783
1715854821.039521 0.06990346 -0.04372120 -0.01160088 -0.00033891 0.00299094 -0.00029677
1715854821.106205 0.06990344 -0.04372119 -0.01160087 0.00013242 0.00284103 -0.00043484
1715854821.172890 0.06990344 -0.04372119 -0.01160087 0.00014975 0.00366676 -0.00075940
1715854821.239573 0.06990344 -0.04372119 -0.01160087 -0.00028325 0.00274075 -0.00004934
1715854821.306258 0.06990344 -0.04372119 -0.01160087 -0.00032077 0.00344470 -0.00049496
1715854821.372943 0.06990344 -0.04372119 -0.01160087 0.00002533 0.00335965 -0.00011272
1715854821.439627 0.06990344 -0.04372118 -0.01160087 0.00038013 0.00285385 0.00011092
1715854821.506314 0.06990344 -0.04372119 -0.01160087 -0.00023854 0.00352500 -0.00054458
1715854821.573000 0.06990344 -0.04372119 -0.01160087 0.00055495 0.00319999 -0.00093999
1715854821.639686 0.06990349 -0.04372122 -0.01160088 -0.00039123 0.00339928 0.00033737
1715854821.706372 0.06990348 -0.04372122 -0.01160088 -0.00024131 0.00311616 0.00015541
1715854821.773059 0.06990347 -0.04372123 -0.01160088 0.00009631 0.00265309 -0.00061418
1715854821.839746 0.06990348 -0.04372121 -0.01160088 -0.00037142 0.00317503 -0.00075158
1715854821.906432 0.06990348 -0.04372121 -0.01160088 -0.00001843 0.00301329 -0.00023055
1715854821.973119 0.06990348 -0.04372121 -0.01160088 -0.00007402 0.00332121 -0.00003720
1715854822.039805 0.06990348 -0.04372121 -0.01160088 0.00009327 0.00374553 -0.00007035
1715854822.106491 0.06990351 -0.04372119 -0.01160089 0.00009927 0.00280914 -0.00062094
1715854822.173177 0.06990351 -0.04372119 -0.01160089 -0.00054032 0.00308542 -0.00022653
1715854822.239864 0.06990351 -0.04372119 -0.01160089 -0.00038284 0.00362116 -0.00037459
1715854822.306551 0.06990351 -0.04372119 -0.01160089 -0.00043043 0.00282081 -0.00001364
1715854822.373237 0.06990351 -0.04372119 -0.01160089 -0.00091323 0.00321140 -0.00016081
1715854822.439923 0.06990350 -0.04372119 -0.01160089 -0.00028716 0.00373969 -0.00019154
1715854822.506609 0.06990351 -0.04372119 -0.01160089 0.00021614 0.00346288 -0.00033619
